country,fuel,year,capacity_factor
PRK,Waste,2016,
PRK,Waste,2017,
PRK,Wave and Tidal,2014,
PRK,Wave and Tidal,2015,
PRK,Wave and Tidal,2016,
PRK,Wave and Tidal,2017,
PRK,Wind,2014,0.228310502283105
PRK,Wind,2015,0.228310502283105
PRK,Wind,2016,0.22768670309653916
PRK,Wind,2017,0.20928462709284631
PRT,Biomass,2014,
PRT,Biomass,2015,1.3133479512883541
PRT,Biomass,2016,1.2883339145088666
PRT,Biomass,2017,1.3357664084938452
PRT,Coal,2014,
PRT,Coal,2015,0.8951887026419829
PRT,Coal,2016,0.7656238179204712
PRT,Coal,2017,0.8914807844739133
PRT,Cogeneration,2014,
PRT,Cogeneration,2015,
PRT,Cogeneration,2016,
PRT,Cogeneration,2017,
PRT,Gas,2014,
PRT,Gas,2015,0.2605553210376759
PRT,Gas,2016,0.30953890609832707
PRT,Gas,2017,0.4661231576412504
PRT,Geothermal,2014,
PRT,Geothermal,2015,0.8376860155711049
PRT,Geothermal,2016,0.7043545491475672
PRT,Geothermal,2017,0.8910679675437734
PRT,Hydro,2014,0.3109836727030126
PRT,Hydro,2015,0.16028559541365361
PRT,Hydro,2016,0.257182926637774
PRT,Hydro,2017,0.09315962031810862
PRT,Nuclear,2014,
PRT,Nuclear,2015,
PRT,Nuclear,2016,
PRT,Nuclear,2017,
PRT,Oil,2014,
PRT,Oil,2015,0.08871984080587825
PRT,Oil,2016,0.08766819201983629
PRT,Oil,2017,0.08655594224963731
PRT,Other,2014,
PRT,Other,2015,0.07262361901649464
PRT,Other,2016,0.0
PRT,Other,2017,0.0
PRT,Petcoke,2014,
PRT,Petcoke,2015,
PRT,Petcoke,2016,
PRT,Petcoke,2017,
PRT,Solar,2014,0.17255322660505032
PRT,Solar,2015,0.2033342527044835
PRT,Solar,2016,0.19327617366989766
PRT,Solar,2017,0.19541597290547186
PRT,Storage,2014,
PRT,Storage,2015,
PRT,Storage,2016,
PRT,Storage,2017,
PRT,Waste,2014,
PRT,Waste,2015,0.4141661733751653
PRT,Waste,2016,0.43605845841276025
PRT,Waste,2017,0.4505456345500109
PRT,Wave and Tidal,2014,
PRT,Wave and Tidal,2015,
PRT,Wave and Tidal,2016,
PRT,Wave and Tidal,2017,
PRT,Wind,2014,0.28468062197335564
PRT,Wind,2015,0.26840635495679077
PRT,Wind,2016,0.2771400541652718
PRT,Wind,2017,0.27286003404629516
PRY,Biomass,2014,
PRY,Biomass,2015,
PRY,Biomass,2016,
PRY,Biomass,2017,
PRY,Coal,2014,
PRY,Coal,2015,
PRY,Coal,2016,
PRY,Coal,2017,
PRY,Cogeneration,2014,
PRY,Cogeneration,2015,
PRY,Cogeneration,2016,
PRY,Cogeneration,2017,
PRY,Gas,2014,
PRY,Gas,2015,
PRY,Gas,2016,
PRY,Gas,2017,
PRY,Geothermal,2014,
PRY,Geothermal,2015,
PRY,Geothermal,2016,
PRY,Geothermal,2017,
PRY,Hydro,2014,0.7162419210216701
PRY,Hydro,2015,0.7222852818766553
PRY,Hydro,2016,0.8240423719527198
PRY,Hydro,2017,0.7716920892095429
PRY,Nuclear,2014,
PRY,Nuclear,2015,
PRY,Nuclear,2016,
PRY,Nuclear,2017,
PRY,Oil,2014,
PRY,Oil,2015,0.004232675236987487
PRY,Oil,2016,0.00422111055054763
PRY,Oil,2017,0.008465350473974974
PRY,Other,2014,
PRY,Other,2015,
PRY,Other,2016,
PRY,Other,2017,
PRY,Petcoke,2014,
PRY,Petcoke,2015,
PRY,Petcoke,2016,
PRY,Petcoke,2017,
PRY,Solar,2014,
PRY,Solar,2015,
PRY,Solar,2016,
PRY,Solar,2017,
PRY,Storage,2014,
PRY,Storage,2015,
PRY,Storage,2016,
PRY,Storage,2017,
PRY,Waste,2014,
PRY,Waste,2015,
PRY,Waste,2016,
PRY,Waste,2017,
PRY,Wave and Tidal,2014,
PRY,Wave and Tidal,2015,
PRY,Wave and Tidal,2016,
PRY,Wave and Tidal,2017,
PRY,Wind,2014,
PRY,Wind,2015,
PRY,Wind,2016,
PRY,Wind,2017,
PSE,Biomass,2014,
PSE,Biomass,2015,
PSE,Biomass,2016,
PSE,Biomass,2017,
PSE,Coal,2014,
PSE,Coal,2015,
PSE,Coal,2016,
PSE,Coal,2017,
PSE,Cogeneration,2014,
PSE,Cogeneration,2015,
PSE,Cogeneration,2016,
PSE,Cogeneration,2017,
PSE,Gas,2014,
PSE,Gas,2015,
PSE,Gas,2016,
PSE,Gas,2017,
PSE,Geothermal,2014,
PSE,Geothermal,2015,
PSE,Geothermal,2016,
PSE,Geothermal,2017,
PSE,Hydro,2014,
PSE,Hydro,2015,
PSE,Hydro,2016,
PSE,Hydro,2017,
PSE,Nuclear,2014,
PSE,Nuclear,2015,
PSE,Nuclear,2016,
PSE,Nuclear,2017,
PSE,Oil,2014,
PSE,Oil,2015,
PSE,Oil,2016,
PSE,Oil,2017,
PSE,Other,2014,
PSE,Other,2015,
PSE,Other,2016,
PSE,Other,2017,
PSE,Petcoke,2014,
PSE,Petcoke,2015,
PSE,Petcoke,2016,
PSE,Petcoke,2017,
PSE,Solar,2014,0.1141552511415525
PSE,Solar,2015,0.0884703196347032
PSE,Solar,2016,0.1935336976320583
PSE,Solar,2017,0.14677103718199608
PSE,Storage,2014,
PSE,Storage,2015,
PSE,Storage,2016,
PSE,Storage,2017,
PSE,Waste,2014,
PSE,Waste,2015,
PSE,Waste,2016,
PSE,Waste,2017,
PSE,Wave and Tidal,2014,
PSE,Wave and Tidal,2015,
PSE,Wave and Tidal,2016,
PSE,Wave and Tidal,2017,
PSE,Wind,2014,
PSE,Wind,2015,
PSE,Wind,2016,
PSE,Wind,2017,
QAT,Biomass,2014,
QAT,Biomass,2015,0.0
QAT,Biomass,2016,0.0
QAT,Biomass,2017,0.0
QAT,Coal,2014,
QAT,Coal,2015,
QAT,Coal,2016,
QAT,Coal,2017,
QAT,Cogeneration,2014,
QAT,Cogeneration,2015,
QAT,Cogeneration,2016,
QAT,Cogeneration,2017,
QAT,Gas,2014,
QAT,Gas,2015,0.5322587740902328
QAT,Gas,2016,0.5411394641370614
QAT,Gas,2017,0.5842803068430698
QAT,Geothermal,2014,
QAT,Geothermal,2015,
QAT,Geothermal,2016,
QAT,Geothermal,2017,
QAT,Hydro,2014,
QAT,Hydro,2015,
QAT,Hydro,2016,
QAT,Hydro,2017,
QAT,Nuclear,2014,
QAT,Nuclear,2015,
QAT,Nuclear,2016,
QAT,Nuclear,2017,
QAT,Oil,2014,
QAT,Oil,2015,0.0
QAT,Oil,2016,0.0
QAT,Oil,2017,0.0
QAT,Other,2014,
QAT,Other,2015,
QAT,Other,2016,
QAT,Other,2017,
QAT,Petcoke,2014,
QAT,Petcoke,2015,
QAT,Petcoke,2016,
QAT,Petcoke,2017,
QAT,Solar,2014,0.18550228310502284
QAT,Solar,2015,0.18550228310502284
QAT,Solar,2016,0.18750669666773817
QAT,Solar,2017,0.18802041364491
QAT,Storage,2014,
QAT,Storage,2015,
QAT,Storage,2016,
QAT,Storage,2017,
QAT,Waste,2014,
QAT,Waste,2015,0.0
QAT,Waste,2016,0.0
QAT,Waste,2017,0.0
QAT,Wave and Tidal,2014,
QAT,Wave and Tidal,2015,
QAT,Wave and Tidal,2016,
QAT,Wave and Tidal,2017,
QAT,Wind,2014,
QAT,Wind,2015,
QAT,Wind,2016,
QAT,Wind,2017,
ROU,Biomass,2014,
ROU,Biomass,2015,1.6114588253818298
ROU,Biomass,2016,1.6285242368569814
ROU,Biomass,2017,1.6145341284837036
ROU,Coal,2014,
ROU,Coal,2015,0.3024881727456496
ROU,Coal,2016,0.2645914195888447
ROU,Coal,2017,0.27985966673838725
ROU,Cogeneration,2014,
ROU,Cogeneration,2015,
ROU,Cogeneration,2016,
ROU,Cogeneration,2017,
ROU,Gas,2014,
ROU,Gas,2015,0.2798683610389831
ROU,Gas,2016,0.2871027231664805
ROU,Gas,2017,0.3177367627563823
ROU,Geothermal,2014,
ROU,Geothermal,2015,
ROU,Geothermal,2016,
ROU,Geothermal,2017,
ROU,Hydro,2014,0.3291981158169006
ROU,Hydro,2015,0.28603474391940137
ROU,Hydro,2016,0.3090019136378371
ROU,Hydro,2017,0.2506853050832121
ROU,Nuclear,2014,
ROU,Nuclear,2015,0.9227549467275495
ROU,Nuclear,2016,0.8922472677595629
ROU,Nuclear,2017,0.9123699898528665
ROU,Oil,2014,
ROU,Oil,2015,0.041464557565822624
ROU,Oil,2016,0.061416226926481875
ROU,Oil,2017,0.05537355472397831
ROU,Other,2014,
ROU,Other,2015,0.0
ROU,Other,2016,0.0
ROU,Other,2017,0.0
ROU,Petcoke,2014,
ROU,Petcoke,2015,
ROU,Petcoke,2016,
ROU,Petcoke,2017,
ROU,Solar,2014,0.14267199214597745
ROU,Solar,2015,0.1706302471814156
ROU,Solar,2016,0.1509917979682115
ROU,Solar,2017,0.15416483483252968
ROU,Storage,2014,
ROU,Storage,2015,
ROU,Storage,2016,
ROU,Storage,2017,
ROU,Waste,2014,
ROU,Waste,2015,0.0
ROU,Waste,2016,0.0
ROU,Waste,2017,0.0
ROU,Wave and Tidal,2014,
ROU,Wave and Tidal,2015,
ROU,Wave and Tidal,2016,
ROU,Wave and Tidal,2017,
ROU,Wind,2014,0.21820755141912854
ROU,Wind,2015,0.2575933301238566
ROU,Wind,2016,0.24800915262912285
ROU,Wind,2017,0.27906584547829455
RUS,Biomass,2014,
RUS,Biomass,2015,0.01811029896481531
RUS,Biomass,2016,0.019264871758564922
RUS,Biomass,2017,0.05070883710148288
RUS,Coal,2014,
RUS,Coal,2015,0.35815617918960935
RUS,Coal,2016,0.38622264937735823
RUS,Coal,2017,0.39434000560562427
RUS,Cogeneration,2014,
RUS,Cogeneration,2015,
RUS,Cogeneration,2016,
RUS,Cogeneration,2017,
RUS,Gas,2014,
RUS,Gas,2015,0.5114757686638843
RUS,Gas,2016,0.5024129027336488
RUS,Gas,2017,0.5007692740811407
RUS,Geothermal,2014,
RUS,Geothermal,2015,0.5479931698706879
RUS,Geothermal,2016,0.5333417520013469
RUS,Geothermal,2017,0.5216127546909174
RUS,Hydro,2014,0.4006846270510221
RUS,Hydro,2015,0.3853908061981289
RUS,Hydro,2016,0.4197946442506019
RUS,Hydro,2017,0.4016894417014994
RUS,Nuclear,2014,
RUS,Nuclear,2015,0.784431095431318
RUS,Nuclear,2016,0.7868662279867635
RUS,Nuclear,2017,0.8152232364004922
RUS,Oil,2014,
RUS,Oil,2015,0.2983240424618909
RUS,Oil,2016,0.32301308231679954
RUS,Oil,2017,0.2060095545648536
RUS,Other,2014,
RUS,Other,2015,0.0
RUS,Other,2016,0.0
RUS,Other,2017,0.0
RUS,Petcoke,2014,
RUS,Petcoke,2015,
RUS,Petcoke,2016,
RUS,Petcoke,2017,
RUS,Solar,2014,0.12280337622803376
RUS,Solar,2015,0.11545036744299636
RUS,Solar,2016,0.11770244821092278
RUS,Solar,2017,0.11798820117988201
RUS,Storage,2014,
RUS,Storage,2015,
RUS,Storage,2016,
RUS,Storage,2017,
RUS,Waste,2014,
RUS,Waste,2015,0.06256280675459377
RUS,Waste,2016,0.054405531782664725
RUS,Waste,2017,0.05818856963837084
RUS,Wave and Tidal,2014,
RUS,Wave and Tidal,2015,
RUS,Wave and Tidal,2016,
RUS,Wave and Tidal,2017,
RUS,Wind,2014,0.05707762557077626
RUS,Wind,2015,0.06283775292195551
RUS,Wind,2016,0.06266606507244196
RUS,Wind,2017,0.06283775292195551
RWA,Biomass,2014,
RWA,Biomass,2015,
RWA,Biomass,2016,
RWA,Biomass,2017,
RWA,Coal,2014,
RWA,Coal,2015,
RWA,Coal,2016,
RWA,Coal,2017,
RWA,Cogeneration,2014,
RWA,Cogeneration,2015,
RWA,Cogeneration,2016,
RWA,Cogeneration,2017,
RWA,Gas,2014,
RWA,Gas,2015,
RWA,Gas,2016,
RWA,Gas,2017,
RWA,Geothermal,2014,
RWA,Geothermal,2015,
RWA,Geothermal,2016,
RWA,Geothermal,2017,
RWA,Hydro,2014,0.5013877697197601
RWA,Hydro,2015,0.39306691458814536
RWA,Hydro,2016,0.3501001543544445
RWA,Hydro,2017,0.3500915090677168
RWA,Nuclear,2014,
RWA,Nuclear,2015,
RWA,Nuclear,2016,
RWA,Nuclear,2017,
RWA,Oil,2014,
RWA,Oil,2015,
RWA,Oil,2016,
RWA,Oil,2017,
RWA,Other,2014,
RWA,Other,2015,
RWA,Other,2016,
RWA,Other,2017,
RWA,Petcoke,2014,
RWA,Petcoke,2015,
RWA,Petcoke,2016,
RWA,Petcoke,2017,
RWA,Solar,2014,0.07876712328767124
RWA,Solar,2015,0.17286366601435094
RWA,Solar,2016,0.5173614091303559
RWA,Solar,2017,0.39534649476228856
RWA,Storage,2014,
RWA,Storage,2015,
RWA,Storage,2016,
RWA,Storage,2017,
RWA,Waste,2014,
RWA,Waste,2015,
RWA,Waste,2016,
RWA,Waste,2017,
RWA,Wave and Tidal,2014,
RWA,Wave and Tidal,2015,
RWA,Wave and Tidal,2016,
RWA,Wave and Tidal,2017,
RWA,Wind,2014,
RWA,Wind,2015,
RWA,Wind,2016,
RWA,Wind,2017,
SAU,Biomass,2014,
SAU,Biomass,2015,
SAU,Biomass,2016,
SAU,Biomass,2017,
SAU,Coal,2014,
SAU,Coal,2015,
SAU,Coal,2016,
SAU,Coal,2017,
SAU,Cogeneration,2014,
SAU,Cogeneration,2015,
SAU,Cogeneration,2016,
SAU,Cogeneration,2017,
SAU,Gas,2014,
SAU,Gas,2015,0.5951369520186773
SAU,Gas,2016,0.6494091317319447
SAU,Gas,2017,0.699258494989594
SAU,Geothermal,2014,
SAU,Geothermal,2015,
SAU,Geothermal,2016,
SAU,Geothermal,2017,
SAU,Hydro,2014,
SAU,Hydro,2015,
SAU,Hydro,2016,
SAU,Hydro,2017,
SAU,Nuclear,2014,
SAU,Nuclear,2015,
SAU,Nuclear,2016,
SAU,Nuclear,2017,
SAU,Oil,2014,
SAU,Oil,2015,0.36475708162562615
SAU,Oil,2016,0.33622444560214476
SAU,Oil,2017,0.30726613720325624
SAU,Other,2014,
SAU,Other,2015,0.0
SAU,Other,2016,0.0
SAU,Other,2017,0.0
SAU,Petcoke,2014,
SAU,Petcoke,2015,
SAU,Petcoke,2016,
SAU,Petcoke,2017,
SAU,Solar,2014,0.19824492173553562
SAU,Solar,2015,0.19850415137938876
SAU,Solar,2016,0.19796179031004618
SAU,Solar,2017,0.19852531357539874
SAU,Storage,2014,
SAU,Storage,2015,
SAU,Storage,2016,
SAU,Storage,2017,
SAU,Waste,2014,
SAU,Waste,2015,0.0
SAU,Waste,2016,0.0
SAU,Waste,2017,0.0
SAU,Wave and Tidal,2014,
SAU,Wave and Tidal,2015,
SAU,Wave and Tidal,2016,
SAU,Wave and Tidal,2017,
SAU,Wind,2014,
SAU,Wind,2015,
SAU,Wind,2016,
SAU,Wind,2017,0.2160795825179387
SDN,Biomass,2014,
SDN,Biomass,2015,0.0
SDN,Biomass,2016,0.0
SDN,Biomass,2017,0.0
SDN,Coal,2014,
SDN,Coal,2015,
SDN,Coal,2016,
SDN,Coal,2017,
SDN,Cogeneration,2014,
SDN,Cogeneration,2015,
SDN,Cogeneration,2016,
SDN,Cogeneration,2017,
SDN,Gas,2014,
SDN,Gas,2015,0.0
SDN,Gas,2016,0.0
SDN,Gas,2017,0.0
SDN,Geothermal,2014,
SDN,Geothermal,2015,
SDN,Geothermal,2016,
SDN,Geothermal,2017,
SDN,Hydro,2014,0.6386302745572793
SDN,Hydro,2015,0.6033060598869395
SDN,Hydro,2016,0.5752904991935214
SDN,Hydro,2017,0.5533646493594945
SDN,Nuclear,2014,
SDN,Nuclear,2015,
SDN,Nuclear,2016,
SDN,Nuclear,2017,
SDN,Oil,2014,
SDN,Oil,2015,0.2761181487681572
SDN,Oil,2016,0.3795698842903596
SDN,Oil,2017,0.36968920069564165
SDN,Other,2014,
SDN,Other,2015,
SDN,Other,2016,
SDN,Other,2017,
SDN,Petcoke,2014,
SDN,Petcoke,2015,
SDN,Petcoke,2016,
SDN,Petcoke,2017,
SDN,Solar,2014,0.18978310502283108
SDN,Solar,2015,0.13678061623267104
SDN,Solar,2016,0.1712278051742266
SDN,Solar,2017,0.1857287816191926
SDN,Storage,2014,
SDN,Storage,2015,
SDN,Storage,2016,
SDN,Storage,2017,
SDN,Waste,2014,
SDN,Waste,2015,0.0
SDN,Waste,2016,0.0
SDN,Waste,2017,0.0
SDN,Wave and Tidal,2014,
SDN,Wave and Tidal,2015,
SDN,Wave and Tidal,2016,
SDN,Wave and Tidal,2017,
SDN,Wind,2014,
SDN,Wind,2015,
SDN,Wind,2016,
SDN,Wind,2017,
SEN,Biomass,2014,
SEN,Biomass,2015,0.17253278122843344
SEN,Biomass,2016,0.1484913281064386
SEN,Biomass,2017,0.160715467445664
SEN,Coal,2014,
SEN,Coal,2015,0.0
SEN,Coal,2016,0.0
SEN,Coal,2017,0.0
SEN,Cogeneration,2014,
SEN,Cogeneration,2015,
SEN,Cogeneration,2016,
SEN,Cogeneration,2017,
SEN,Gas,2014,
SEN,Gas,2015,0.27531560569433255
SEN,Gas,2016,0.25447337404907316
SEN,Gas,2017,0.2719580983078163
SEN,Geothermal,2014,
SEN,Geothermal,2015,
SEN,Geothermal,2016,
SEN,Geothermal,2017,
SEN,Hydro,2014,0.48417047184170475
SEN,Hydro,2015,0.5071537290715372
SEN,Hydro,2016,0.5465998785670918
SEN,Hydro,2017,0.5056316590563166
SEN,Nuclear,2014,
SEN,Nuclear,2015,
SEN,Nuclear,2016,
SEN,Nuclear,2017,
SEN,Oil,2014,
SEN,Oil,2015,0.39844803321106076
SEN,Oil,2016,0.4209147532163769
SEN,Oil,2017,0.4531932477464309
SEN,Other,2014,
SEN,Other,2015,0.3995433789954338
SEN,Other,2016,0.535063752276867
SEN,Other,2017,0.5365296803652968
SEN,Petcoke,2014,
SEN,Petcoke,2015,
SEN,Petcoke,2016,
SEN,Petcoke,2017,
SEN,Solar,2014,0.20091324200913244
SEN,Solar,2015,0.20444167704441676
SEN,Solar,2016,0.06168721142034143
SEN,Solar,2017,0.10233563664282538
SEN,Storage,2014,
SEN,Storage,2015,
SEN,Storage,2016,
SEN,Storage,2017,
SEN,Waste,2014,
SEN,Waste,2015,0.0
SEN,Waste,2016,0.0
SEN,Waste,2017,0.0
SEN,Wave and Tidal,2014,
SEN,Wave and Tidal,2015,
SEN,Wave and Tidal,2016,
SEN,Wave and Tidal,2017,
SEN,Wind,2014,
SEN,Wind,2015,
SEN,Wind,2016,
SEN,Wind,2017,
SGP,Biomass,2014,
SGP,Biomass,2015,0.7421837638939486
SGP,Biomass,2016,0.8104874992551551
SGP,Biomass,2017,0.7992748226550215
SGP,Coal,2014,
SGP,Coal,2015,0.4249112125824455
SGP,Coal,2016,0.4349940407924622
SGP,Coal,2017,0.47846552793280345
SGP,Cogeneration,2014,
SGP,Cogeneration,2015,
SGP,Cogeneration,2016,
SGP,Cogeneration,2017,
SGP,Gas,2014,
SGP,Gas,2015,0.6073479612204298
SGP,Gas,2016,0.6208595157157883
SGP,Gas,2017,0.6302935415875629
SGP,Geothermal,2014,
SGP,Geothermal,2015,
SGP,Geothermal,2016,
SGP,Geothermal,2017,
SGP,Hydro,2014,
SGP,Hydro,2015,
SGP,Hydro,2016,
SGP,Hydro,2017,
SGP,Nuclear,2014,
SGP,Nuclear,2015,
SGP,Nuclear,2016,
SGP,Nuclear,2017,
SGP,Oil,2014,
SGP,Oil,2015,0.010695120626734944
SGP,Oil,2016,0.010938606630198475
SGP,Oil,2017,0.011120494742570992
SGP,Other,2014,
SGP,Other,2015,0.0
SGP,Other,2016,0.0
SGP,Other,2017,0.0
SGP,Petcoke,2014,
SGP,Petcoke,2015,
SGP,Petcoke,2016,
SGP,Petcoke,2017,
SGP,Solar,2014,0.12131793356612051
SGP,Solar,2015,0.12138342206536262
SGP,Solar,2016,0.12113497117222899
SGP,Solar,2017,0.10225793383911683
SGP,Storage,2014,
SGP,Storage,2015,
SGP,Storage,2016,
SGP,Storage,2017,
SGP,Waste,2014,
SGP,Waste,2015,0.09568362549338286
SGP,Waste,2016,0.0904475780309345
SGP,Waste,2017,0.09190465134277531
SGP,Wave and Tidal,2014,
SGP,Wave and Tidal,2015,
SGP,Wave and Tidal,2016,
SGP,Wave and Tidal,2017,
SGP,Wind,2014,
SGP,Wind,2015,
SGP,Wind,2016,
SGP,Wind,2017,0.45662100456621
SLE,Biomass,2014,
SLE,Biomass,2015,
SLE,Biomass,2016,
SLE,Biomass,2017,
SLE,Coal,2014,
SLE,Coal,2015,
SLE,Coal,2016,
SLE,Coal,2017,
SLE,Cogeneration,2014,
SLE,Cogeneration,2015,
SLE,Cogeneration,2016,
SLE,Cogeneration,2017,
SLE,Gas,2014,
SLE,Gas,2015,
SLE,Gas,2016,
SLE,Gas,2017,
SLE,Geothermal,2014,
SLE,Geothermal,2015,
SLE,Geothermal,2016,
SLE,Geothermal,2017,
SLE,Hydro,2014,0.3629447594020942
SLE,Hydro,2015,0.38423481512121144
SLE,Hydro,2016,0.4446563588892448
SLE,Hydro,2017,0.44631141702469046
SLE,Nuclear,2014,
SLE,Nuclear,2015,
SLE,Nuclear,2016,
SLE,Nuclear,2017,
SLE,Oil,2014,
SLE,Oil,2015,
SLE,Oil,2016,
SLE,Oil,2017,
SLE,Other,2014,
SLE,Other,2015,
SLE,Other,2016,
SLE,Other,2017,
SLE,Petcoke,2014,
SLE,Petcoke,2015,
SLE,Petcoke,2016,
SLE,Petcoke,2017,
SLE,Solar,2014,0.17123287671232873
SLE,Solar,2015,0.17123287671232873
SLE,Solar,2016,0.1593806921675774
SLE,Solar,2017,0.16822879115597217
SLE,Storage,2014,
SLE,Storage,2015,
SLE,Storage,2016,
SLE,Storage,2017,
SLE,Waste,2014,
SLE,Waste,2015,
SLE,Waste,2016,
SLE,Waste,2017,
SLE,Wave and Tidal,2014,
SLE,Wave and Tidal,2015,
SLE,Wave and Tidal,2016,
SLE,Wave and Tidal,2017,
SLE,Wind,2014,
SLE,Wind,2015,
SLE,Wind,2016,
SLE,Wind,2017,
SLV,Biomass,2014,
SLV,Biomass,2015,0.30033922525125745
SLV,Biomass,2016,0.33892897183768234
SLV,Biomass,2017,0.37779513071079224
SLV,Coal,2014,
SLV,Coal,2015,
SLV,Coal,2016,
SLV,Coal,2017,
SLV,Cogeneration,2014,
SLV,Cogeneration,2015,
SLV,Cogeneration,2016,
SLV,Cogeneration,2017,
SLV,Gas,2014,
SLV,Gas,2015,0.0
SLV,Gas,2016,0.0
SLV,Gas,2017,0.0
SLV,Geothermal,2014,
SLV,Geothermal,2015,0.8599055310017163
SLV,Geothermal,2016,0.8776028274313876
SLV,Geothermal,2017,0.8760985572348655
SLV,Hydro,2014,0.41643500345050133
SLV,Hydro,2015,0.3283971629643095
SLV,Hydro,2016,0.31829671759414147
SLV,Hydro,2017,0.3393213096170624
SLV,Nuclear,2014,
SLV,Nuclear,2015,
SLV,Nuclear,2016,
SLV,Nuclear,2017,
SLV,Oil,2014,
SLV,Oil,2015,0.3629559532863101
SLV,Oil,2016,0.3589550662059991
SLV,Oil,2017,0.2010195481581741
SLV,Other,2014,
SLV,Other,2015,
SLV,Other,2016,
SLV,Other,2017,
SLV,Petcoke,2014,
SLV,Petcoke,2015,
SLV,Petcoke,2016,
SLV,Petcoke,2017,
SLV,Solar,2014,0.18067737590749317
SLV,Solar,2015,0.13589910850184822
SLV,Solar,2016,0.21075132848605277
SLV,Solar,2017,0.17377593923775939
SLV,Storage,2014,
SLV,Storage,2015,
SLV,Storage,2016,
SLV,Storage,2017,
SLV,Waste,2014,
SLV,Waste,2015,0.0
SLV,Waste,2016,0.0
SLV,Waste,2017,0.0
SLV,Wave and Tidal,2014,
SLV,Wave and Tidal,2015,
SLV,Wave and Tidal,2016,
SLV,Wave and Tidal,2017,
SLV,Wind,2014,
SLV,Wind,2015,
SLV,Wind,2016,
SLV,Wind,2017,
SRB,Biomass,2014,
SRB,Biomass,2015,1.8754076973255058
SRB,Biomass,2016,2.764767109029404
SRB,Biomass,2017,6.115459882583171
SRB,Coal,2014,
SRB,Coal,2015,0.7066840146939202
SRB,Coal,2016,0.7070047916694617
SRB,Coal,2017,0.689114881061377
SRB,Cogeneration,2014,
SRB,Cogeneration,2015,
SRB,Cogeneration,2016,
SRB,Cogeneration,2017,
SRB,Gas,2014,
SRB,Gas,2015,0.047693676032960784
SRB,Gas,2016,0.08203589635989797
SRB,Gas,2017,0.12010930340410766
SRB,Geothermal,2014,
SRB,Geothermal,2015,
SRB,Geothermal,2016,
SRB,Geothermal,2017,
SRB,Hydro,2014,0.5227008856889315
SRB,Hydro,2015,0.4778591908251035
SRB,Hydro,2016,0.5085254345649525
SRB,Hydro,2017,0.43105851681058516
SRB,Nuclear,2014,
SRB,Nuclear,2015,
SRB,Nuclear,2016,
SRB,Nuclear,2017,
SRB,Oil,2014,
SRB,Oil,2015,0.04620066824646552
SRB,Oil,2016,0.08556681140885203
SRB,Oil,2017,0.07920114556536946
SRB,Other,2014,
SRB,Other,2015,0.0
SRB,Other,2016,0.0
SRB,Other,2017,0.0
SRB,Petcoke,2014,
SRB,Petcoke,2015,
SRB,Petcoke,2016,
SRB,Petcoke,2017,
SRB,Solar,2014,0.1141552511415525
SRB,Solar,2015,0.13952308472856417
SRB,Solar,2016,0.12419274714356682
SRB,Solar,2017,0.1495433789954338
SRB,Storage,2014,
SRB,Storage,2015,
SRB,Storage,2016,
SRB,Storage,2017,
SRB,Waste,2014,
SRB,Waste,2015,
SRB,Waste,2016,
SRB,Waste,2017,
SRB,Wave and Tidal,2014,
SRB,Wave and Tidal,2015,
SRB,Wave and Tidal,2016,
SRB,Wave and Tidal,2017,
SRB,Wind,2014,0.09132420091324202
SRB,Wind,2015,0.013698630136986302
SRB,Wind,2016,0.1741133611914711
SRB,Wind,2017,0.22146118721461186
SUR,Biomass,2014,
SUR,Biomass,2015,
SUR,Biomass,2016,
SUR,Biomass,2017,
SUR,Coal,2014,
SUR,Coal,2015,
SUR,Coal,2016,
SUR,Coal,2017,
SUR,Cogeneration,2014,
SUR,Cogeneration,2015,
SUR,Cogeneration,2016,
SUR,Cogeneration,2017,
SUR,Gas,2014,
SUR,Gas,2015,
SUR,Gas,2016,
SUR,Gas,2017,
SUR,Geothermal,2014,
SUR,Geothermal,2015,
SUR,Geothermal,2016,
SUR,Geothermal,2017,
SUR,Hydro,2014,0.35451547437848807
SUR,Hydro,2015,0.2993883001636944
SUR,Hydro,2016,0.49492165151450834
SUR,Hydro,2017,0.5868036022886799
SUR,Nuclear,2014,
SUR,Nuclear,2015,
SUR,Nuclear,2016,
SUR,Nuclear,2017,
SUR,Oil,2014,
SUR,Oil,2015,0.30240379535088635
SUR,Oil,2016,0.27044912854837494
SUR,Oil,2017,0.2711900850649458
SUR,Other,2014,
SUR,Other,2015,
SUR,Other,2016,
SUR,Other,2017,
SUR,Petcoke,2014,
SUR,Petcoke,2015,
SUR,Petcoke,2016,
SUR,Petcoke,2017,
SUR,Solar,2014,0.1601855943437914
SUR,Solar,2015,0.162026808071881
SUR,Solar,2016,0.16158411187496327
SUR,Solar,2017,0.162026808071881
SUR,Storage,2014,
SUR,Storage,2015,
SUR,Storage,2016,
SUR,Storage,2017,
SUR,Waste,2014,
SUR,Waste,2015,
SUR,Waste,2016,
SUR,Waste,2017,
SUR,Wave and Tidal,2014,
SUR,Wave and Tidal,2015,
SUR,Wave and Tidal,2016,
SUR,Wave and Tidal,2017,
SUR,Wind,2014,
SUR,Wind,2015,
SUR,Wind,2016,
SUR,Wind,2017,
SVK,Biomass,2014,
SVK,Biomass,2015,1.5876678019653157
SVK,Biomass,2016,1.646083841226951
